Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,Gene_set
ZNF18 human tf ARCHS4 coexpression,28/299,0.9999889496336928,0.9999945414145676,0,0,0.4597571618869716,5.080513121984696e-06,THUMPD1;PYCARD;SOX3;EXOSC5;PSMD4;ARHGDIB;TRA2A;FBXO4;EMC4;AP3S1;DCAF13;LYPLA1;SPAG7;TREX1;PAM16;ANO8;APEX2;C6ORF62;MED4;TOPORS;TMEM134;CDK7;ZNF619;TRIM13;TARS2;CRLF3;SLC25A5;ZNF114,ARCHS4_TFs_Coexp
ZNF208 human tf ARCHS4 coexpression,28/299,0.9999889496336928,0.9999945414145676,0,0,0.4597571618869716,5.080513121984696e-06,MTMR14;FUT11;ZNF8;FBXO43;FBXL20;SHE;RPS6KA5;PGBD4;ZNF726;OPA3;C2ORF81;CBR4;MAP2K6;APOOL;BCL11A;HSBP1;ATG10;RITA1;ACVR2B;LETM1;DNAJC3;UBE2W;AHI1;THAP5;ZFP42;PXMP4;TRIM59;NRDE2,ARCHS4_TFs_Coexp
ZNF80 human tf ARCHS4 coexpression,28/299,0.9999889496336928,0.9999945414145676,0,0,0.4597571618869716,5.080513121984696e-06,OGG1;GPR65;RASEF;PTPN22;LIN9;IKZF3;PSMB3;TMEM204;CCL5;SAP130;STAT4;ZNF526;B2M;SAMD10;BCKDHA;KLHDC4;NCAPH2;MTX3;KLF15;PPP1CA;NCR3;RABIF;CD8A;LCK;ACSBG1;CMTM1;CKLF;CLEC2D,ARCHS4_TFs_Coexp
ZNF543 human tf ARCHS4 coexpression,28/299,0.9999889496336928,0.9999945414145676,0,0,0.4597571618869716,5.080513121984696e-06,ICE2;ZNF292;KCNC4;DCUN1D1;TOR1AIP2;RNPC3;PREX2;EXOSC6;ZNF605;AP5S1;CBR4;TYW5;CSNK1A1;ERCC6L2;SLC2A13;KLHL28;ATRX;LHFPL5;SMU1;MMS22L;PACRGL;FAM135A;CYP20A1;TMEM106B;TLL2;ZNF711;FAM171B;TRMT61B,ARCHS4_TFs_Coexp
ZFP3 human tf ARCHS4 coexpression,28/299,0.9999889496336928,0.9999945414145676,0,0,0.4597571618869716,5.080513121984696e-06,ATF2;DDX5;GGNBP2;AIRE;USP34;ZNF518A;BACH1;N4BP2L2;ERLEC1;SPAST;ING3;MAP4K5;SLC35A5;HDX;ABCA1;MORC3;SLC30A9;VPS13C;RUNX2;TOPORS;FBXL8;STAG1;UBLCP1;TRIM13;FAM171B;NHLRC2;FBXL5;SRSF8,ARCHS4_TFs_Coexp
ZNF320 human tf ARCHS4 coexpression,28/299,0.9999889496336928,0.9999945414145676,0,0,0.4597571618869716,5.080513121984696e-06,ZC3H8;ZNF8;MTO1;PEX26;FBXL20;SHE;ORC4;RPS6KA5;PGBD4;CHST12;ZNF605;ZNF726;OPA3;ZNF268;C2ORF81;AP1M1;TBC1D8B;CFAP74;CHST6;TRIM41;APOOL;FBXL18;XKR9;CENPK;MSH5;WDPCP;MMACHC;SPC25,ARCHS4_TFs_Coexp
ZNF546 human tf ARCHS4 coexpression,28/299,0.9999889496336928,0.9999945414145676,0,0,0.4597571618869716,5.080513121984696e-06,ZC3H8;ZNF8;MTO1;TSPAN10;SCAF8;RPS6KA5;PGBD4;PPP3CC;CHST12;ZNF408;ZNF268;C2ORF81;TBC1D8B;TRIM41;APOOL;AMFR;CIDEB;FBXL18;KSR2;RUNX2;SLC4A8;XKR9;TMEM17;POLR3A;PRR19;PXMP4;WDPCP;GNB1L,ARCHS4_TFs_Coexp
TCF24 human tf ARCHS4 coexpression,28/299,0.9999889496336928,0.9999945414145676,0,0,0.4597571618869716,5.080513121984696e-06,RRN3;CENPA;NALCN;C12ORF43;TMEM165;YY1;ARL5B;ALKBH4;SERTAD1;C16ORF91;ZMAT5;FAM43B;CDR2;CBX6;UBE2B;DENND4A;GINS3;TRAF2;MED26;TLE6;KLHL42;CPEB1;IRAK1BP1;MFAP1;HYLS1;EIF1B;FBXL4;ZNF597,ARCHS4_TFs_Coexp
ZNF429 human tf ARCHS4 coexpression,28/299,0.9999889496336928,0.9999945414145676,0,0,0.4597571618869716,5.080513121984696e-06,INTU;TOR1AIP2;TMEM182;CLN5;FBXL20;ORC4;SH3BGRL;ZSCAN30;TTC21B;ANKRD10;METTL6;TP53BP1;AP5S1;C2ORF81;SKP1;SZT2;ACOT11;LHFPL5;DDHD1;UBE2W;MMS22L;ZNF37A;TRIM13;EFHC1;WDPCP;SSBP2;FRK;FSIP2,ARCHS4_TFs_Coexp
YBX2 human tf ARCHS4 coexpression,28/299,0.9999889496336928,0.9999945414145676,0,0,0.4597571618869716,5.080513121984696e-06,RNF38;AP2A1;WDR62;PPM1G;BAG6;SPATA22;SAP130;GPR137;ZNF646;CCDC110;FBXW5;PCYT2;REXO1;INTS1;ODF2;USP2;ZFP91;LSR;LRWD1;MTOR;PRRC2A;TBL2;CARM1;TSSK6;TDRD10;CMTM1;REEP6;CRAT,ARCHS4_TFs_Coexp
ZNF765 human tf ARCHS4 coexpression,28/299,0.9999889496336928,0.9999945414145676,0,0,0.4597571618869716,5.080513121984696e-06,ZCCHC8;ARHGAP11A;LRRC34;RNASEH2A;TENM4;WDR83;TMEM182;ALKBH6;ING1;POLB;RPS6KA5;OPA3;TCTN1;TRPM7;GPR157;PCDHGA5;FKRP;GGPS1;MEX3D;SUPT7L;NDC80;RNF103;TMSB15A;FANCD2;DMC1;EIF1B;ALG10B;FOXA2,ARCHS4_TFs_Coexp
MEF2C human tf ARCHS4 coexpression,27/299,0.9999921531846396,0.9999945414145676,0,0,0.441557741736075,3.4648356643738533e-06,RYR1;ATP1A2;BHLHE22;TRAK1;MYPN;DCAF6;CRKL;TTN;PPP3CB;AKAP11;BTBD1;CHN1;DMD;SCN1B;ZYG11B;ADPRHL1;CACNA2D1;AGL;MYO5A;GRIN2B;TRDN;MAF;CASQ2;APBA1;TCF4;CALM1;PAFAH1B1,ARCHS4_TFs_Coexp
CDX1 human tf ARCHS4 coexpression,27/299,0.9999921531846396,0.9999945414145676,0,0,0.441557741736075,3.4648356643738533e-06,MAOA;HNF4G;MST1R;NEURL1B;CDH1;HNF4A;CAPN5;VILL;ACADS;SULT1A3;ESRRA;CDX2;ATP8B1;VDR;ENTPD5;PLA2G2A;MYO7B;SLC9A3;CLDN4;PLCB3;TMEM54;ELF3;CDC42EP5;ETHE1;GPR160;NBL1;ABCG2,ARCHS4_TFs_Coexp
NRL human tf ARCHS4 coexpression,27/299,0.9999921531846396,0.9999945414145676,0,0,0.441557741736075,3.4648356643738533e-06,CASZ1;SPTBN5;NBAS;ZMYND19;WBP2;ABHD8;AGAP1;SEZ6L2;CAMSAP1;CCDC85C;PCBP4;RHO;OTX2;SLC38A3;SAMD11;MBTPS1;GPR37;PAQR4;IQSEC1;USP2;FAM222A;PITPNM1;CDC42EP4;GNB1;NEURL1;REEP6;SSX2IP,ARCHS4_TFs_Coexp
GATA5 human tf ARCHS4 coexpression,27/299,0.9999921531846396,0.9999945414145676,0,0,0.441557741736075,3.4648356643738533e-06,OAT;MAOA;HNF4G;CTSV;TMEM141;AGPAT2;DPP4;HNF4A;CAPN5;TBX20;MICALL2;PDHA1;CDX2;PLA2G2A;CIDEB;APOA1;HNF1B;TMEM37;PLCB3;CCS;TMEM54;MMP15;CDC42EP5;REEP6;BCAR1;ABCG2;BCAT2,ARCHS4_TFs_Coexp
HNF1A human tf ARCHS4 coexpression,27/299,0.9999921531846396,0.9999945414145676,0,0,0.441557741736075,3.4648356643738533e-06,HMGB2;MCM10;ETFB;LIN9;ASCL1;CLCN2;C2;SLC2A8;SLC22A18;HNF4A;EMC4;CLSPN;SLC38A3;AGFG2;E2F8;GCKR;GLYCTK;FANCE;DHRS2;PROC;CHDH;MSH5;CENPL;NOTUM;PTMA;EZH1;SPC25,ARCHS4_TFs_Coexp
ALX3 human tf ARCHS4 coexpression,27/299,0.9999921531846396,0.9999945414145676,0,0,0.441557741736075,3.4648356643738533e-06,SZRD1;ARHGEF25;RAB1B;MAZ;AK1;ZNF518A;GCC2;WDR24;PPP1R9B;RPTOR;PPP1R2;TGFBR3L;C16ORF72;ZNF629;OGFOD2;E2F4;SULT1A3;UNC45A;NOP14;CERS6;SLC30A5;SCAMP1;GFER;RCN1;MC1R;WDR81;C6ORF47,ARCHS4_TFs_Coexp
ZNF416 human tf ARCHS4 coexpression,27/299,0.9999921531846396,0.9999945414145676,0,0,0.441557741736075,3.4648356643738533e-06,ZNF155;RAB1A;CCNT2;AKAP8;KLHL11;CIAO1;BLOC1S4;TFPT;PPP3CC;HIRIP3;ZNF805;ZNF408;ZNF689;RARS2;BCKDHA;ATF7IP;SEC24A;ZNF140;SURF2;NONO;BYSL;MAD2L2;LATS1;RNF103;ATG16L1;GRWD1;CMTM1,ARCHS4_TFs_Coexp
ZNF419 human tf ARCHS4 coexpression,27/299,0.9999921531846396,0.9999945414145676,0,0,0.441557741736075,3.4648356643738533e-06,ZDHHC24;IBA57;ZC3H8;METTL21A;ZNF8;CLCN2;PEX26;EXOSC6;TMEM145;ORC4;RPS6KA5;PGBD4;ORC6;CHST12;ZNF726;OPA3;ARL16;ZNF268;C2ORF81;CFAP74;TRIM41;ATG10;FBXL18;XKR9;PRR19;BMPR1B;EGFL8,ARCHS4_TFs_Coexp
ZBTB16 human tf ARCHS4 coexpression,27/299,0.9999921531846396,0.9999945414145676,0,0,0.441557741736075,3.4648356643738533e-06,RYR1;SLC45A3;TNXB;USP54;RASEF;TMEM182;N4BP2L2;MYPN;DCAF6;TTN;DMD;MYH11;ATP9B;MLXIP;SZT2;ADPRHL1;RALGAPA1;ACOT11;ASH1L;FOS;KLF15;TRDN;ERN1;NEDD4;PPP1R12B;KIAA0825;FSIP2,ARCHS4_TFs_Coexp
ZNF440 human tf ARCHS4 coexpression,27/299,0.9999921531846396,0.9999945414145676,0,0,0.441557741736075,3.4648356643738533e-06,LRRC34;INTU;CCDC146;ZNF8;MTO1;FHAD1;ORC4;PGBD4;CHST12;ALDH3B1;TCTN1;FEM1C;C2ORF81;CFAP74;CHST6;SLC35A3;CCDC78;ACOT11;FBXL18;TMC4;MMS22L;ZNF37A;EFHC1;WDPCP;FRK;CAPS;FSIP2,ARCHS4_TFs_Coexp
ZNF596 human tf ARCHS4 coexpression,27/299,0.9999921531846396,0.9999945414145676,0,0,0.441557741736075,3.4648356643738533e-06,GALNT14;RWDD2A;CCDC142;CRIP2;EFCAB7;N4BP2L2;CDKN2AIP;ZNF83;SLC16A7;HOMER3;ZBED5;METTL18;ATF7IP;ZFR;KSR2;CASD1;ITFG1;CD2AP;ATAT1;CREB3;TBC1D3K;PACRGL;BBS10;TUBB2A;ZNF92;BDP1;FGF11,ARCHS4_TFs_Coexp
ZNF707 human tf ARCHS4 coexpression,27/299,0.9999921531846396,0.9999945414145676,0,0,0.441557741736075,3.4648356643738533e-06,USP6NL;ANKRD13D;CCDC142;TSEN54;RXRB;HEBP2;PIDD1;RAB40C;SUSD3;TMED1;ZNF444;APOL2;TOE1;PEX16;KLHDC4;EGLN2;TRIM41;MAP1S;ASPSCR1;RFX1;ATAD3B;LIME1;ADAT3;C7ORF61;DGKQ;APBA3;NFKBIB,ARCHS4_TFs_Coexp
ZNF329 human tf ARCHS4 coexpression,27/299,0.9999921531846396,0.9999945414145676,0,0,0.441557741736075,3.4648356643738533e-06,C11ORF98;SFT2D3;PELI3;PARD6G;ZNF8;PEX26;C12ORF43;SPIB;FBXL20;ORC4;RPS6KA5;PGBD4;ZNF605;ZNF726;OPA3;C2ORF81;ZNF580;YIPF2;ATG10;HSD11B1L;FBXL18;XKR9;PRR19;CENPK;ORAI2;SLC25A51;WDPCP,ARCHS4_TFs_Coexp
ZNF675 human tf ARCHS4 coexpression,27/299,0.9999921531846396,0.9999945414145676,0,0,0.441557741736075,3.4648356643738533e-06,INTU;CHD9;RASEF;TMEM182;METTL21A;ZNF8;N4BP2L2;TSPAN10;PEX26;CLN5;FBXL20;ORC4;RPS6KA5;ORC6;ZNF726;C2ORF81;ACOT11;LHFPL5;FBXL18;MMS22L;XKR9;ZNF37A;WDPCP;FRK;CCDC150;SPC25;FSIP2,ARCHS4_TFs_Coexp
ZNF595 human tf ARCHS4 coexpression,27/299,0.9999921531846396,0.9999945414145676,0,0,0.441557741736075,3.4648356643738533e-06,GATA1;N4BP2L2;SKA1;TSPAN10;CRKL;POLB;CHAF1B;SH3BGRL;CDC45;ZNF726;OPA3;TNFAIP8L1;PRAME;MDN1;LHFPL5;RANBP9;WDR76;HIC2;CPEB1;THAP5;TMX3;PRR19;CENPK;MSH5;AUNIP;PRR11;SPC25,ARCHS4_TFs_Coexp
NPAS4 human tf ARCHS4 coexpression,27/299,0.9999921531846396,0.9999945414145676,0,0,0.441557741736075,3.4648356643738533e-06,ANAPC13;RTN3;BEX1;STOML1;PTPRN;TMEM263;TMEM222;ENC1;SUSD4;TMEM14A;RAI2;EGR1;SVOP;ZNF12;KSR2;ELL2;GRIN2B;TMEM130;MEIS2;FOXP2;ATAT1;PACRGL;MEIS1;TUBB2A;NEURL1;ZNF236;STX1A,ARCHS4_TFs_Coexp
ZNF676 human tf ARCHS4 coexpression,27/299,0.9999921531846396,0.9999945414145676,0,0,0.441557741736075,3.4648356643738533e-06,KLHL18;PTEN;PRDM14;DDX43;CTSV;CENPA;RCBTB1;CCNB1;RBBP5;RBPMS2;MTA3;SEC63;CCT4;TEAD4;ARFGEF1;TET1;POU5F1;UBE2W;CPEB1;CDK7;REST;TCP1;ZFP42;UBAP2;CEBPZ;ZNF732;ZNF597,ARCHS4_TFs_Coexp
ZNF790 human tf ARCHS4 coexpression,27/299,0.9999921531846396,0.9999945414145676,0,0,0.441557741736075,3.4648356643738533e-06,CHRNA5;CHD9;ZNF292;N4BP2L2;FHIT;DNPH1;CLCN2;BLOC1S4;FBXL20;MAT2A;STMN1;DBT;C2ORF81;PNISR;RFX2;LHFPL5;PRKAB1;COQ10B;MED6;KLHL9;PACRGL;PRR19;DMC1;TAF7;CRLF3;SSBP2;EZH1,ARCHS4_TFs_Coexp
RNF125 human tf ARCHS4 coexpression,27/299,0.9999921531846396,0.9999945414145676,0,0,0.441557741736075,3.4648356643738533e-06,PDE3B;PCSK7;METTL21A;ZNF8;IKZF3;N4BP2L2;MTO1;INPP5B;FBXL20;SHE;RPS6KA5;PGBD4;ORC6;CASP8;CHST12;ZNF726;INPP5D;OPA3;ARHGDIB;C2ORF81;LAIR1;ACOT11;LHFPL5;MSH5;WDPCP;CRLF3;CLEC2D,ARCHS4_TFs_Coexp
RNF113B human tf ARCHS4 coexpression,27/299,0.9999921531846396,0.9999945414145676,0,0,0.441557741736075,3.4648356643738533e-06,DNAH1;GGNBP2;LRRK2;TMTC3;JMJD1C;WDR62;N4BP2L2;LYST;SMCHD1;SPATA22;RICTOR;ZNF326;SLC12A6;AP5S1;SCN1A;CCDC110;LRWD1;SETX;PHF20L1;AFTPH;TBL2;KANSL1;GPR180;RNF149;TBL1XR1;CMTM1;ZNF236,ARCHS4_TFs_Coexp
ZRSR1 human tf ARCHS4 coexpression,27/299,0.9999921531846396,0.9999945414145676,0,0,0.441557741736075,3.4648356643738533e-06,CAMK2D;ZNF250;ZWILCH;MRPS11;MTMR9;UBR2;CHD1;TMEM263;ZBTB41;EXOSC6;PPP1R2;ZNF624;HACL1;ATP6V1D;IER2;UBE2B;SFMBT1;CSNK1A1;TUBG1;CDC42BPA;TMEM134;MMS22L;SIKE1;RAB14;TMEM106B;SEC22B;ZNF574,ARCHS4_TFs_Coexp
PRDM7 human tf ARCHS4 coexpression,26/299,0.9999935621517808,0.9999945414145676,0,0,0.4235027713048171,2.7264553383748862e-06,INTU;RASEF;TMEM182;CLN5;ZNF280D;ORC4;BLOC1S6;PGBD4;TRIM4;ZSCAN30;CHST12;TCTN1;ATP9B;C2ORF81;SZT2;TYW5;ACOT11;LHFPL5;DDHD1;SULT1B1;ZNF37A;NEDD4;EFHC1;WDPCP;FRK;FSIP2,ARCHS4_TFs_Coexp
ELF3 human tf ARCHS4 coexpression,26/299,0.9999935621517808,0.9999945414145676,0,0,0.4235027713048171,2.7264553383748862e-06,EHF;SPINT2;MST1R;ERBB3;CDH1;HNF4A;ALDH3B1;CAPN5;CCDC96;CAPN1;VILL;CCDC78;JUP;CDX2;ATP8B1;PPP1R16A;LSR;TUBB4B;TMC4;SLC9A3;CLDN4;TMEM54;CDC42EP5;SCNN1A;PKP3;CAPS,ARCHS4_TFs_Coexp
DMRT2 human tf ARCHS4 coexpression,26/299,0.9999935621517808,0.9999945414145676,0,0,0.4235027713048171,2.7264553383748862e-06,RYR1;PIF1;AK1;MYPN;DCAF6;PALMD;LDHD;DVL1;MACROD1;ST8SIA5;KIF1C;CHRNA10;PRKACA;PGM1;SNTA1;GAMT;ESRRA;ADPRHL1;AGL;AIF1L;TRDN;ALDH4A1;C7ORF61;PROB1;PADI2;ACO2,ARCHS4_TFs_Coexp
ZNF233 human tf ARCHS4 coexpression,26/299,0.9999935621517808,0.9999945414145676,0,0,0.4235027713048171,2.7264553383748862e-06,KDM5A;SFT2D3;INTU;TMEM182;ZNF8;CLN5;SPRED3;ORC4;PGBD4;ZSCAN30;ATP9B;C2ORF81;SZT2;ACOT11;LHFPL5;DDHD1;IRAK1BP1;XKR9;ZNF37A;WDPCP;FAM171B;SSBP2;ALG10B;FRK;ZNF432;FSIP2,ARCHS4_TFs_Coexp
INSM2 human tf ARCHS4 coexpression,26/299,0.9999935621517808,0.9999945414145676,0,0,0.4235027713048171,2.7264553383748862e-06,CDKN1C;FAM89B;TENM4;GPAA1;ZNF292;TMEM203;RUSC1;PCBP4;BASP1;CAMK2N2;APC2;CDKN2D;EOMES;PNISR;MPP3;LRRC24;METRN;KLHDC8B;C4ORF48;GFOD1;LHX2;DDAH2;PPDPF;CFAP36;CTXN1;EZH2,ARCHS4_TFs_Coexp
PRDM10 human tf ARCHS4 coexpression,26/299,0.9999935621517808,0.9999945414145676,0,0,0.4235027713048171,2.7264553383748862e-06,ZNF155;DDX5;CCDC142;RNF38;CBLB;AMBRA1;UBE2J1;AURKA;TBRG4;UBE2Q2;SIN3A;EP300;OTX2;UNKL;DLGAP5;POLR2M;USP2;DARS2;ESCO2;TLE6;PIAS1;TICRR;TSSK6;ATM;TAF4;FBXL6,ARCHS4_TFs_Coexp
ZNF620 human tf ARCHS4 coexpression,26/299,0.9999935621517808,0.9999945414145676,0,0,0.4235027713048171,2.7264553383748862e-06,CCDC186;ZDHHC24;ZC3H8;ZNF8;CLCN2;SKA1;ORC4;RPS6KA5;PGBD4;ORC6;CHST12;ZNF726;SUMO2;ZNF268;C2ORF81;TBC1D8B;APOOL;UQCC3;FBXL18;PRKAB1;IRAK1BP1;XKR9;DMC1;CENPK;WDPCP;SPC25,ARCHS4_TFs_Coexp
DBX2 human tf ARCHS4 coexpression,26/299,0.9999935621517808,0.9999945414145676,0,0,0.4235027713048171,2.7264553383748862e-06,SPON1;BMPR2;TMEM167B;UMAD1;CCDC146;LDLRAD3;ISM1;LRP8;PAGR1;UBL3;HEY1;BAG3;BBS9;FGFBP3;SEC63;JUN;HSP90AA1;GINS3;ALG5;ZBTB10;CACYBP;ETV5;SAP30;NR5A2;TCF4;ABCG2,ARCHS4_TFs_Coexp
ZNF555 human tf ARCHS4 coexpression,26/299,0.9999935621517808,0.9999945414145676,0,0,0.4235027713048171,2.7264553383748862e-06,ZNF451;INTU;ZNF292;TOR1AIP2;ZFP82;ZNF8;N4BP2L2;CLN5;ORC4;BLOC1S6;PGBD4;ZNF726;UGGT2;ATP9B;C2ORF81;ACOT11;LHFPL5;PACRGL;ZNF37A;PRR19;AKAP9;GFOD2;TMEM106B;WDPCP;FRK;FSIP2,ARCHS4_TFs_Coexp
ZNF585A human tf ARCHS4 coexpression,26/299,0.9999935621517808,0.9999945414145676,0,0,0.4235027713048171,2.7264553383748862e-06,INTU;RASEF;BTF3L4;TOR1AIP2;TMEM182;ZFP82;DBF4B;CLN5;ORC4;BLOC1S6;ZSCAN30;TCTN1;UGGT2;ATP9B;C2ORF81;SZT2;ACOT11;LHFPL5;DDHD1;XKR9;ZNF37A;EFHC1;WDPCP;SSBP2;FRK;FSIP2,ARCHS4_TFs_Coexp
ZNF665 human tf ARCHS4 coexpression,26/299,0.9999935621517808,0.9999945414145676,0,0,0.4235027713048171,2.7264553383748862e-06,ZDHHC24;ZC3H8;ZNF8;TSPAN10;PEX26;FBXL20;SHE;TMEM145;ORC4;RPS6KA5;PGBD4;ORC6;CHST12;ZNF726;OPA3;ZNF268;C2ORF81;AP1M1;TBC1D8B;CFAP74;APOOL;ATG10;FBXL18;XKR9;PRR19;WDPCP,ARCHS4_TFs_Coexp
DMBX1 human tf ARCHS4 coexpression,26/299,0.9999935621517808,0.9999945414145676,0,0,0.4235027713048171,2.7264553383748862e-06,CCDC167;RPL31;RPLP1;DBF4B;FBXO43;CLCN2;TXN2;DYNC2LI1;CHCHD5;PGBD4;SNRPD2;ZNF726;FANCE;MMS22L;TMEM256;XKR9;PRR19;DMC1;CYP20A1;CENPK;MSH5;PXMP4;SSBP2;EIF1B;SPC24;CCDC150,ARCHS4_TFs_Coexp
ZNF677 human tf ARCHS4 coexpression,26/299,0.9999935621517808,0.9999945414145676,0,0,0.4235027713048171,2.7264553383748862e-06,LRRC34;ZNF292;ZC3H8;ZFP82;ZNF8;CLCN2;TSPAN10;DYNC2LI1;FBXL20;ORC4;RPS6KA5;PGBD4;ZKSCAN7;ZNF605;STMN1;ZNF268;C2ORF81;CFAP74;SVOP;ATG10;FAM229B;ATAT1;PACRGL;TMSB15A;TMSB15B;SSBP2,ARCHS4_TFs_Coexp
ZNF564 human tf ARCHS4 coexpression,26/299,0.9999935621517808,0.9999945414145676,0,0,0.4235027713048171,2.7264553383748862e-06,UHRF1BP1L;INTU;PHF20;ZNF292;MTMR9;ZFP82;N4BP2L2;ZNF280D;POLB;SPAST;ZSCAN30;TBC1D32;ZMYM5;ZBED5;C2ORF81;UBE2B;NFYB;ATRX;LHFPL5;PACRGL;XKR9;TMSB15A;AKAP9;DCP1A;CCDC150;ZNF695,ARCHS4_TFs_Coexp
TERF2 human tf ARCHS4 coexpression,26/299,0.9999935621517808,0.9999945414145676,0,0,0.4235027713048171,2.7264553383748862e-06,ZDHHC24;TOR1AIP2;ZNF8;SKA1;PEX26;C12ORF43;FBXL20;EXOSC6;ORC4;CHAF1B;RPS6KA5;PGBD4;ORC6;OPA3;AP5S1;C2ORF81;SMAD2;CFAP74;FBXL18;C6ORF62;XKR9;PAN3;PRR19;ORAI2;CCDC150;SPC25,ARCHS4_TFs_Coexp
ZNF778 human tf ARCHS4 coexpression,26/299,0.9999935621517808,0.9999945414145676,0,0,0.4235027713048171,2.7264553383748862e-06,CHRNA5;ZC3H8;HMMR;ZNF8;C12ORF43;ORC4;FAM171A2;PGBD4;ZNF605;KIF21A;TRPM7;CLSPN;C2ORF81;BRPF1;MMAB;PCGF2;C21ORF58;VPS37D;FBXL18;C4ORF48;NDC80;MZT2B;CENPF;XKR9;TBC1D24;SPC25,ARCHS4_TFs_Coexp
ZNF829 human tf ARCHS4 coexpression,26/299,0.9999935621517808,0.9999945414145676,0,0,0.4235027713048171,2.7264553383748862e-06,INTU;ZC3H8;ZNF8;MTO1;CLN5;TMEM145;ORC4;RPS6KA5;PGBD4;ZSCAN30;CHST12;ZNF726;ZNF548;C2ORF81;CFAP74;APOOL;LHFPL5;FBXL18;XKR9;ZNF37A;PRR19;NEDD4;WDPCP;FRK;CCDC150;FSIP2,ARCHS4_TFs_Coexp
ZNF774 human tf ARCHS4 coexpression,26/299,0.9999935621517808,0.9999945414145676,0,0,0.4235027713048171,2.7264553383748862e-06,INTU;ZDHHC24;ZC3H8;TMEM182;METTL21A;ZNF8;PEX26;CLN5;ORC4;RPS6KA5;PGBD4;CHST12;OPA3;C2ORF81;TBC1D8B;ACOT11;KLHL28;LHFPL5;FBXL18;SLC4A8;XKR9;POLR3A;ZNF37A;WDPCP;FRK;SPC25,ARCHS4_TFs_Coexp
GTF2H2 human tf ARCHS4 coexpression,26/299,0.9999935621517808,0.9999945414145676,0,0,0.4235027713048171,2.7264553383748862e-06,ZCCHC8;ZNF8;TSPAN10;PEX26;ORC4;CHAF1B;RPS6KA5;PGBD4;ORC6;CHST12;OPA3;GATAD1;CLCC1;ZNF268;FGF22;TBC1D8B;UQCC3;WDR12;XKR9;FANCD2;NEDD4;CENPK;GFOD2;WDPCP;ZNF579;SPC25,ARCHS4_TFs_Coexp
RPA4 human tf ARCHS4 coexpression,26/299,0.9999935621517808,0.9999945414145676,0,0,0.4235027713048171,2.7264553383748862e-06,TMEM87A;PRR7;ZWILCH;GMPR2;PINX1;GLT8D1;WDR83;ISM1;LTC4S;TMEM121;TBK1;PTER;ARL6IP5;COL10A1;CLCC1;ABT1;SRGN;MECR;RALGAPA1;HGF;ARNT;DNAJC13;HIC1;ETV6;ZNF432;NSMAF,ARCHS4_TFs_Coexp
TFAP2D human tf ARCHS4 coexpression,25/299,0.9999941565044006,0.9999945414145676,0,0,0.4055906598394886,2.370074160695595e-06,DDX43;CGB2;FBXO43;AURKA;PREX2;PPP3CB;PTTG1;UBE2Q2;ZSCAN32;ZMYM6;OTX2;SUPT20H;UNKL;DLGAP5;GPR37;CCZ1B;MMGT1;USP2;CCDC15;SLC4A7;HIC2;CTU1;CDK7;TACC3;HYLS1,ARCHS4_TFs_Coexp
VSX1 human tf ARCHS4 coexpression,25/299,0.9999941565044006,0.9999945414145676,0,0,0.4055906598394886,2.370074160695595e-06,TBC1D19;STOML1;TOR1AIP2;FBXL20;RPS6KA5;PGBD4;DACH1;ZNF726;OPA3;ZNF268;C2ORF81;CFAP74;CHST6;LHFPL5;ZNF37A;TTC3;GFOD2;PXMP4;MAGIX;TLL2;WDPCP;SSBP2;LAMTOR3;SEC22A;ZNF695,ARCHS4_TFs_Coexp
TFAP2E human tf ARCHS4 coexpression,25/299,0.9999941565044006,0.9999945414145676,0,0,0.4055906598394886,2.370074160695595e-06,GPSM1;PTGER1;ECSIT;LIMD2;PYCARD;GLI4;LYL1;RASSF1;HLA-DMA;SHARPIN;UCP2;ARHGDIB;ARL6IP5;RAC2;ACADS;CD74;RAB4B;QTRT1;TMEM134;LCK;INAFM1;ORAI1;ERG;PFN1;COPE,ARCHS4_TFs_Coexp
ZNF19 human tf ARCHS4 coexpression,25/299,0.9999941565044006,0.9999945414145676,0,0,0.4055906598394886,2.370074160695595e-06,INTU;RASEF;IBA57;HMGB3;PEX26;CLN5;ORC4;RPS6KA5;PGBD4;SCUBE1;CHST12;TRIM3;ARL16;C2ORF81;SMAD2;KCNJ6;ACOT11;FBXL18;C4ORF48;FBXO30;XKR9;PRR19;WDPCP;FRK;FSIP2,ARCHS4_TFs_Coexp
ZNF549 human tf ARCHS4 coexpression,25/299,0.9999941565044006,0.9999945414145676,0,0,0.4055906598394886,2.370074160695595e-06,INTU;RASEF;TMEM182;PCSK7;ZNF8;ACTR3B;CLN5;INPP5B;FBXL20;PGBD4;CHST12;TBC1D32;ZNF268;C2ORF81;SLC33A1;ACOT11;LHFPL5;PACRGL;XKR9;ZNF37A;PRR19;WDPCP;FRK;ZNF432;FSIP2,ARCHS4_TFs_Coexp
